"Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "Virues_Atila"
"baja" 0.0180820927008619 0.0068054988430652 0 0 0.00796178343949045 0.00957029380801991
"belica" 0 0 0 0 0 0
"blanco" 0.0120547284672413 0 0.0136920654480728 0.0190270818798757 0 0.00957029380801991
"bodas" 0 0.0068054988430652 0 0 0 0.0287108814240597
"borbón" 0 0 0 0 0 0
"brava" 0 0 0.0273841308961457 0.0126847212532505 0 0.0765623504641593
"busca" 0.0180820927008619 0.0136109976861304 0.00684603272403642 0.00634236062662523 0 0.00957029380801991
"cabellos" 0 0.0068054988430652 0.0205380981721093 0.0126847212532505 0.00796178343949045 0
"cama" 0 0.0068054988430652 0 0.00634236062662523 0.0238853503184713 0.00957029380801991
"canto" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0 0.00796178343949045 0.00957029380801991
"casos" 0.0180820927008619 0 0.00684603272403642 0.00634236062662523 0.00796178343949045 0.00957029380801991
"comigo" 0 0.0068054988430652 0 0 0.0796178343949045 0.0669920566561393
"corte" 0 0.0068054988430652 0 0 0.00796178343949045 0.0191405876160398
"cratilo" 0 0 0 0 0 0
"cuándo" 0.0241094569344826 0.0068054988430652 0.0205380981721093 0.0317118031331262 0.00796178343949045 0.00957029380801991
"cuento" 0.0241094569344826 0.0204164965291956 0.0136920654480728 0.0190270818798757 0 0.00957029380801991
"debajo" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0 0 0
"decid" 0 0.0272219953722608 0.00684603272403642 0.0126847212532505 0 0
"decoro" 0.0482189138689651 0 0.0136920654480728 0.0190270818798757 0 0
"dellas" 0.0180820927008619 0 0 0 0 0
"deshonra" 0.00602736423362064 0 0.00684603272403642 0.00634236062662523 0.0159235668789809 0
"diste" 0.0120547284672413 0.0068054988430652 0.00684603272403642 0.0126847212532505 0 0
"encima" 0 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.0159235668789809 0
"extraña" 0 0 0.0342301636201821 0.0253694425065009 0.0159235668789809 0.0287108814240597
"extremo" 0 0.0068054988430652 0.0205380981721093 0.0126847212532505 0.00796178343949045 0.00957029380801991
"fácil" 0.00602736423362064 0.0068054988430652 0.0136920654480728 0.00634236062662523 0 0.00957029380801991
"fieros" 0.0120547284672413 0.0408329930583912 0.00684603272403642 0.00634236062662523 0 0
"flaqueza" 0 0 0 0.00634236062662523 0.00796178343949045 0
"galán" 0.0482189138689651 0 0.00684603272403642 0 0 0
"guardar" 0.0120547284672413 0 0 0.00634236062662523 0 0
"habiendo" 0 0 0 0 0.0159235668789809 0.0382811752320796
"hacen" 0.00602736423362064 0.0136109976861304 0.0342301636201821 0.0190270818798757 0 0.0191405876160398
"haciendo" 0 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.0238853503184713 0.00957029380801991
"humanos" 0 0 0.0136920654480728 0 0 0.00957029380801991
"infante" 0 0 0 0 0 0
"ingrato" 0.00602736423362064 0 0 0 0 0
"juan" 0.0421915496353445 0 0.0410761963442185 0 0 0
"llegue" 0.0180820927008619 0 0.0136920654480728 0.0190270818798757 0 0
"lleve" 0.0180820927008619 0.0272219953722608 0.00684603272403642 0.00634236062662523 0.00796178343949045 0.00957029380801991
"llora" 0 0 0 0.00634236062662523 0.00796178343949045 0
"loca" 0.0120547284672413 0.0136109976861304 0.00684603272403642 0 0 0
"mancebo" 0 0 0.00684603272403642 0.0190270818798757 0 0.00957029380801991
"medida" 0 0.0068054988430652 0.0136920654480728 0.0126847212532505 0.0159235668789809 0
"mio" 0 0 0 0 0 0
"misma" 0.0180820927008619 0.0068054988430652 0.0205380981721093 0.0697659668928775 0 0.0287108814240597
"natural" 0 0 0.0136920654480728 0 0.00796178343949045 0
"ninguna" 0.0361641854017238 0.0204164965291956 0 0.00634236062662523 0.0238853503184713 0.0191405876160398
"ofendido" 0.0180820927008619 0 0 0 0.00796178343949045 0.00957029380801991
"piensas" 0.0120547284672413 0.0136109976861304 0.0342301636201821 0.0253694425065009 0.0159235668789809 0
"plantas" 0 0.0068054988430652 0 0 0 0
"podrás" 0.00602736423362064 0.0204164965291956 0.0136920654480728 0 0.0477707006369427 0.0191405876160398
"precio" 0.00602736423362064 0 0.0136920654480728 0.00634236062662523 0 0
"primo" 0 0 0 0 0 0.00957029380801991
"prueba" 0.00602736423362064 0.0136109976861304 0.0136920654480728 0.0126847212532505 0.0238853503184713 0.00957029380801991
"pura" 0 0.0136109976861304 0.0273841308961457 0.0317118031331262 0.0477707006369427 0.0287108814240597
"quanto" 0 0 0 0 0 0
"quitar" 0.00602736423362064 0.0136109976861304 0.0136920654480728 0.00634236062662523 0 0
"rica" 0.0241094569344826 0.0204164965291956 0.0410761963442185 0.0253694425065009 0 0
"rueda" 0 0 0 0.0190270818798757 0 0.0287108814240597
"rústico" 0 0 0.00684603272403642 0 0 0
"sello" 0 0 0 0.00634236062662523 0 0
"sepa" 0.0180820927008619 0.0068054988430652 0.00684603272403642 0.00634236062662523 0 0.00957029380801991
"temer" 0.00602736423362064 0 0.00684603272403642 0.00634236062662523 0 0
"término" 0.00602736423362064 0.0068054988430652 0.0205380981721093 0.0190270818798757 0.00796178343949045 0
"toca" 0.0241094569344826 0.0544439907445216 0.0136920654480728 0.0317118031331262 0.00796178343949045 0.0765623504641593
"todavía" 0 0.0068054988430652 0.00684603272403642 0.00634236062662523 0 0.00957029380801991
"velo" 0.00602736423362064 0 0.0205380981721093 0.0126847212532505 0.0159235668789809 0
"veneno" 0 0.0068054988430652 0 0 0.00796178343949045 0.00957029380801991
"volando" 0 0.0136109976861304 0 0 0.0159235668789809 0.0191405876160398
"yerro" 0.0120547284672413 0 0 0.00634236062662523 0.0238853503184713 0
"yugo" 0 0.0068054988430652 0.0273841308961457 0.0380541637597514 0 0
"adelante" 0.00602736423362064 0 0.00684603272403642 0.0190270818798757 0.0238853503184713 0.0191405876160398
"adiós" 0.0120547284672413 0 0.0273841308961457 0.0443965243863766 0 0
"airado" 0.00602736423362064 0.0272219953722608 0.0273841308961457 0 0 0.0287108814240597
"alá" 0.066301006569827 0 0.00684603272403642 0 0 0
"amargo" 0 0.068054988430652 0.0205380981721093 0.0126847212532505 0 0
"ánimos" 0 0.0204164965291956 0 0 0 0
"ansias" 0.0120547284672413 0 0 0.00634236062662523 0.0159235668789809 0
"buenos" 0.0301368211681032 0.0068054988430652 0.00684603272403642 0 0 0
"burlas" 0.0301368211681032 0 0 0 0 0.00957029380801991
"calla" 0.0361641854017238 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.0318471337579618 0.00957029380801991
"ciega" 0 0 0 0 0.0159235668789809 0
"cobarde" 0.066301006569827 0.0408329930583912 0 0.0126847212532505 0.0159235668789809 0.00957029380801991
"conforme" 0 0 0 0.0253694425065009 0 0.00957029380801991
"consiente" 0.0180820927008619 0 0 0.00634236062662523 0.0159235668789809 0
"crespo" 0 0 0 0 0 0
"cualquiera" 0.00602736423362064 0.0204164965291956 0.00684603272403642 0.0126847212532505 0.00796178343949045 0
"cuerpos" 0.00602736423362064 0.034027494215326 0 0 0 0.0287108814240597
"cuydado" 0 0 0 0 0 0
"desdén" 0 0 0.00684603272403642 0 0 0.00957029380801991
"desdichada" 0.0180820927008619 0.0272219953722608 0.0136920654480728 0.0126847212532505 0 0.0287108814240597
"dudo" 0.00602736423362064 0 0 0 0.00796178343949045 0
"duelo" 0 0.0136109976861304 0.0136920654480728 0 0.0318471337579618 0.00957029380801991
"è" 0 0 0 0 0 0
"entienda" 0.00602736423362064 0 0.00684603272403642 0.0126847212532505 0.0318471337579618 0
"estando" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.00796178343949045 0.0191405876160398
"éstas" 0.0120547284672413 0 0 0 0 0.00957029380801991
"falso" 0 0.0068054988430652 0.0205380981721093 0.0190270818798757 0.00796178343949045 0.00957029380801991
"fiel" 0.00602736423362064 0.0136109976861304 0.0136920654480728 0.00634236062662523 0 0.00957029380801991
"flores" 0 0.0068054988430652 0 0 0.0159235668789809 0
"fruto" 0.00602736423362064 0 0.0136920654480728 0 0.0159235668789809 0
"glorioso" 0 0 0 0 0.0398089171974522 0
"grado" 0.0180820927008619 0.0068054988430652 0 0 0 0
"hallar" 0.0180820927008619 0.0136109976861304 0 0.00634236062662523 0 0
"hice" 0.0241094569344826 0 0 0.00634236062662523 0.00796178343949045 0.0287108814240597
"levanta" 0.00602736423362064 0.0068054988430652 0.0273841308961457 0.00634236062662523 0 0.00957029380801991
"ligero" 0.0241094569344826 0 0.00684603272403642 0.0253694425065009 0.0159235668789809 0
"llorando" 0 0 0.0136920654480728 0.0126847212532505 0.00796178343949045 0.00957029380801991
"malicia" 0 0.0068054988430652 0 0.00634236062662523 0.0238853503184713 0
"montes" 0.00602736423362064 0 0 0.0126847212532505 0 0.0191405876160398
"muros" 0.0241094569344826 0.0272219953722608 0 0.0253694425065009 0 0
"naturaleza" 0 0 0 0.00634236062662523 0 0
"niña" 0 0 0 0.0380541637597514 0 0
"ofende" 0.0180820927008619 0.0068054988430652 0.00684603272403642 0 0.0159235668789809 0.00957029380801991
"oídos" 0.0301368211681032 0.0136109976861304 0.0136920654480728 0.00634236062662523 0 0
"oscuro" 0 0.0068054988430652 0 0.0126847212532505 0 0
"oy" 0 0 0 0 0 0
"partes" 0.0241094569344826 0.0068054988430652 0.00684603272403642 0.00634236062662523 0 0.00957029380801991
"poca" 0.0120547284672413 0.0272219953722608 0.0410761963442185 0.0190270818798757 0.0159235668789809 0.00957029380801991
"podía" 0 0 0.0136920654480728 0 0.00796178343949045 0.0191405876160398
"prision" 0 0 0 0 0 0
"puro" 0 0.0136109976861304 0 0.0126847212532505 0.00796178343949045 0.00957029380801991
"rebelde" 0 0.0068054988430652 0.00684603272403642 0 0.00796178343949045 0
"sean" 0.0120547284672413 0.034027494215326 0 0.0126847212532505 0.0159235668789809 0
"señales" 0 0.0544439907445216 0.00684603272403642 0.00634236062662523 0.0238853503184713 0.00957029380801991
"sentimiento" 0 0.0068054988430652 0.00684603272403642 0.00634236062662523 0.0159235668789809 0
"siguiendo" 0 0 0 0 0.0318471337579618 0.00957029380801991
"solas" 0.0120547284672413 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.0238853503184713 0
"teme" 0.00602736423362064 0 0.0136920654480728 0.00634236062662523 0 0
"testigos" 0.00602736423362064 0.0068054988430652 0 0 0.00796178343949045 0
"tuviera" 0.00602736423362064 0 0 0 0.00796178343949045 0.0191405876160398
"veamos" 0 0 0 0 0.0159235668789809 0
"vendrá" 0.0301368211681032 0.0204164965291956 0.0136920654480728 0 0 0
"vía" 0 0.0136109976861304 0.0273841308961457 0.0190270818798757 0.00796178343949045 0.0382811752320796
"adónde" 0.0241094569344826 0.0068054988430652 0.0273841308961457 0.0126847212532505 0.00796178343949045 0
"aquél" 0.0361641854017238 0 0 0 0 0
"arte" 0.0120547284672413 0.0136109976861304 0.00684603272403642 0.0190270818798757 0.00796178343949045 0
"áspero" 0.00602736423362064 0.0136109976861304 0.0205380981721093 0.00634236062662523 0.00796178343949045 0.00957029380801991
"benita" 0 0 0 0 0 0
"cabello" 0.00602736423362064 0 0.00684603272403642 0 0.00796178343949045 0.0287108814240597
"cadena" 0 0.0068054988430652 0.0273841308961457 0.00634236062662523 0.00796178343949045 0
"claros" 0 0.0136109976861304 0.00684603272403642 0.00634236062662523 0 0
"color" 0 0.0068054988430652 0 0 0.00796178343949045 0
"concede" 0.00602736423362064 0 0.00684603272403642 0 0.00796178343949045 0
"constante" 0 0.0136109976861304 0 0 0.00796178343949045 0.00957029380801991
"contenta" 0.00602736423362064 0 0 0.00634236062662523 0.0238853503184713 0
"creer" 0.0120547284672413 0.0136109976861304 0 0 0 0.0287108814240597
"cuchillo" 0 0.0272219953722608 0 0 0 0.0669920566561393
"cumbre" 0 0 0.00684603272403642 0.00634236062662523 0.00796178343949045 0
"dada" 0 0.0204164965291956 0.00684603272403642 0.00634236062662523 0.0159235668789809 0
"daños" 0 0.0476384919014564 0.00684603272403642 0 0.00796178343949045 0
"darpha" 0 0 0 0 0 0
"desatino" 0.0120547284672413 0.0136109976861304 0 0.0190270818798757 0.0159235668789809 0.00957029380801991
"dirás" 0.00602736423362064 0 0.00684603272403642 0.0253694425065009 0 0.00957029380801991
"e" 0.00602736423362064 0.0136109976861304 0.130074621756692 0 0.00796178343949045 0.0287108814240597
"enemiga" 0.00602736423362064 0.0272219953722608 0 0.00634236062662523 0.00796178343949045 0.00957029380801991
"escudo" 0 0 0 0.00634236062662523 0 0.0478514690400995
"espaldas" 0.0120547284672413 0 0.00684603272403642 0 0 0
"estará" 0.0241094569344826 0.0136109976861304 0.00684603272403642 0 0.00796178343949045 0.00957029380801991
"estraño" 0.0361641854017238 0.0544439907445216 0 0 0 0
"estrella" 0.00602736423362064 0.0136109976861304 0.0342301636201821 0.0126847212532505 0 0
"extraño" 0 0 0.0136920654480728 0.0570812456396271 0.00796178343949045 0.0191405876160398
"frío" 0.00602736423362064 0 0.00684603272403642 0 0 0.00957029380801991
"fuerça" 0 0 0 0 0 0
"gobierno" 0 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.00796178343949045 0
"guardia" 0 0 0 0 0.00796178343949045 0
"habla" 0.0241094569344826 0 0.00684603272403642 0.0190270818798757 0.00796178343949045 0.0287108814240597
"hallo" 0.00602736423362064 0.0068054988430652 0 0 0.00796178343949045 0.00957029380801991
"harto" 0.0180820927008619 0.0136109976861304 0.00684603272403642 0.00634236062662523 0 0
"hicieron" 0.00602736423362064 0 0.0136920654480728 0 0.00796178343949045 0
"joyas" 0 0.0068054988430652 0 0 0 0
"juntamente" 0 0.0068054988430652 0.00684603272403642 0 0 0.00957029380801991
"lauso" 0 0 0 0 0 0
"llorad" 0 0 0 0 0 0
"lobo" 0 0.0068054988430652 0 0 0 0
"malgesí" 0 0 0 0 0 0
"malo" 0 0.0068054988430652 0.0136920654480728 0 0.00796178343949045 0.00957029380801991
"mengua" 0.0180820927008619 0.0204164965291956 0.00684603272403642 0.0190270818798757 0 0.00957029380801991
"miras" 0.00602736423362064 0.0068054988430652 0.00684603272403642 0.0253694425065009 0 0
"mostró" 0 0 0.00684603272403642 0 0 0
"movido" 0 0.0068054988430652 0.0205380981721093 0.0126847212532505 0 0
"muda" 0.0180820927008619 0 0.0205380981721093 0 0.0159235668789809 0
"muestre" 0.00602736423362064 0.0272219953722608 0.00684603272403642 0 0 0
"negro" 0 0 0 0.00634236062662523 0.00796178343949045 0.0287108814240597
"ninias" 0 0 0 0 0 0
"olvido" 0 0.0068054988430652 0.00684603272403642 0 0 0.00957029380801991
"oriente" 0 0.0136109976861304 0.00684603272403642 0.0190270818798757 0.00796178343949045 0.0191405876160398
"orodante" 0 0 0 0 0 0
"oronte" 0 0 0 0 0 0
"pago" 0.00602736423362064 0.0068054988430652 0 0.0190270818798757 0 0.00957029380801991
"palabra" 0.0301368211681032 0.0136109976861304 0.0410761963442185 0.0190270818798757 0.0238853503184713 0.0382811752320796
"parientes" 0 0 0.00684603272403642 0 0 0.00957029380801991
"porfía" 0.0120547284672413 0.0204164965291956 0.0205380981721093 0.00634236062662523 0.0159235668789809 0.0191405876160398
"presa" 0.0783557350370683 0 0.00684603272403642 0.00634236062662523 0 0.00957029380801991
"propio" 0.00602736423362064 0 0.00684603272403642 0 0.00796178343949045 0
"recelo" 0.0120547284672413 0.0136109976861304 0.0205380981721093 0.0190270818798757 0.0159235668789809 0.0287108814240597
"rendida" 0.0180820927008619 0 0.0136920654480728 0.0253694425065009 0.0159235668789809 0.0191405876160398
"renombre" 0 0 0 0.00634236062662523 0.00796178343949045 0.00957029380801991
"sacar" 0.0301368211681032 0.0068054988430652 0.0205380981721093 0 0.00796178343949045 0.0191405876160398
"santa" 0.0120547284672413 0.0136109976861304 0.00684603272403642 0.152216655039006 0 0
"seré" 0.0120547284672413 0.0136109976861304 0.0136920654480728 0.0126847212532505 0 0.0478514690400995
"serlo" 0.00602736423362064 0 0.00684603272403642 0 0 0
"servir" 0.00602736423362064 0.0068054988430652 0.0136920654480728 0 0.0238853503184713 0.00957029380801991
"sueños" 0.00602736423362064 0 0 0.00634236062662523 0 0.00957029380801991
"tengas" 0.0120547284672413 0.0136109976861304 0.0205380981721093 0.0126847212532505 0.0318471337579618 0.00957029380801991
"teniendo" 0 0 0.00684603272403642 0 0.00796178343949045 0.00957029380801991
"traidora" 0 0 0.00684603272403642 0 0.0398089171974522 0.0287108814240597
"trofeo" 0 0.0204164965291956 0.00684603272403642 0.0190270818798757 0 0
"vale" 0.0120547284672413 0.0068054988430652 0.0136920654480728 0.00634236062662523 0 0
"valientes" 0.0241094569344826 0.034027494215326 0 0.00634236062662523 0 0.0191405876160398
"violencia" 0 0.0068054988430652 0 0 0.0318471337579618 0
"violento" 0 0.0272219953722608 0.00684603272403642 0 0.00796178343949045 0
"volver" 0.0180820927008619 0.0272219953722608 0.00684603272403642 0.0253694425065009 0.0318471337579618 0.00957029380801991
"aflige" 0.0120547284672413 0.0068054988430652 0.00684603272403642 0 0 0.00957029380801991
"agudo" 0.00602736423362064 0.0204164965291956 0 0.00634236062662523 0 0.0191405876160398
"amorosa" 0.0301368211681032 0.0068054988430652 0.0342301636201821 0.0253694425065009 0.00796178343949045 0.00957029380801991
"amparo" 0.00602736423362064 0 0 0.00634236062662523 0 0.00957029380801991
"aspira" 0 0 0.00684603272403642 0.0126847212532505 0 0.00957029380801991
"atrevido" 0.0301368211681032 0 0.0136920654480728 0.0253694425065009 0.00796178343949045 0
"aya" 0 0 0 0 0 0
"blando" 0.00602736423362064 0 0.0136920654480728 0.0126847212532505 0.00796178343949045 0.00957029380801991
"cabe" 0 0.0068054988430652 0 0 0 0.00957029380801991
"carta" 0.00602736423362064 0 0 0 0 0
"casamiento" 0 0.0068054988430652 0 0 0.00796178343949045 0.00957029380801991
"castilla" 0 0.0068054988430652 0 0 0 0
"cerco" 0.0723283708034477 0.0204164965291956 0 0 0.00796178343949045 0
"cien" 0.0301368211681032 0.0136109976861304 0.0136920654480728 0.00634236062662523 0.0159235668789809 0.0574217628481194
"claras" 0 0.0068054988430652 0 0 0 0
"consiste" 0.0120547284672413 0 0.00684603272403642 0.00634236062662523 0.00796178343949045 0
"contino" 0 0.0272219953722608 0.0684603272403642 0.0570812456396271 0 0
"corinto" 0 0 0 0 0 0
"corriendo" 0 0 0.00684603272403642 0 0.0159235668789809 0.0287108814240597
"cristiana" 0.0361641854017238 0 0.0479222290682549 0.0951354093993785 0 0
"crudas" 0 0 0 0 0 0
"cuyos" 0 0.0068054988430652 0 0 0 0.00957029380801991
"defensa" 0.0241094569344826 0.0272219953722608 0.0136920654480728 0.0380541637597514 0.0238853503184713 0
"dejado" 0.00602736423362064 0.0068054988430652 0.0136920654480728 0 0.00796178343949045 0
