"Bélico-social_CruzadosCausa-ne0020" "Bélico-social_FlordeSantidad-ne0017" "Bélico-social_GerifaltesAntano-ne0022" "Bélico-social_MediaNoche-ne0037" "Bélico-social_ResplandorHoguera-ne0021" "Esperpéntico_Baza-ne0036" "Esperpéntico_Corte-ne0033" "Esperpéntico_TiranoBanderas-ne0030" "Esperpéntico_Viva-ne0035" "Sonatas_SonataEstio-ne0014" "Sonatas_SonataInvierno-ne0016" "Sonatas_SonataOtono-ne0013" "Sonatas_SonataPrimavera-ne0015"
"suyos" 0 0.00517812758906379 0.0121881855854392 0 0.00395194435662346 0 0.00132786253966989 0 0.00113787649488525 0.0089289700433055 0 0.00479386385426654 0.00534816557920633
"tabernero" 0 0 0.0203136426423986 0 0 0 0.00796717523801936 0 0 0 0 0 0
"támara" 0 0 0 0 0 0 0.00531145015867957 0 0.00796513546419672 0 0 0 0
"tejados" 0.00455871626549964 0 0 0 0 0.00392256849785239 0.00531145015867957 0.00205680906641436 0.00341362948465574 0 0 0 0
"temporal" 0.00911743253099927 0 0 0.00870549316618786 0 0.00784513699570479 0 0 0.00227575298977049 0 0.00829703381041278 0 0
"tendrán" 0.00911743253099927 0 0 0 0.0237116661397408 0 0 0.00411361813282873 0.00113787649488525 0 0 0 0
"tentaciones" 0.00455871626549964 0.00517812758906379 0 0 0 0 0 0 0.00341362948465574 0.00446448502165275 0.0124455507156192 0 0.0106963311584127
"tercer" 0 0 0 0.00870549316618786 0 0 0 0.00411361813282873 0.00796513546419672 0.00446448502165275 0 0 0
"testero" 0.00911743253099927 0 0.00812545705695945 0 0.00790388871324692 0 0.00265572507933979 0 0 0 0 0.0143815915627996 0
"tiembla" 0 0.0103562551781276 0 0.0435274658309393 0.00395194435662346 0 0 0 0 0 0 0 0.016044496737619
"tímidamente" 0 0.0207125103562552 0 0.00870549316618786 0.00395194435662346 0 0 0.00411361813282873 0 0 0.00414851690520639 0.00479386385426654 0.00534816557920633
"tintero" 0.00455871626549964 0 0.00406272852847973 0 0 0 0.00265572507933979 0 0.00568938247442623 0 0.00829703381041278 0 0
"tiroteo" 0 0 0.00812545705695945 0 0.0118558330698704 0 0.00265572507933979 0.00411361813282873 0.00113787649488525 0 0.00414851690520639 0 0
"tomé" 0 0 0 0 0 0.00392256849785239 0 0 0.00113787649488525 0.0089289700433055 0.00829703381041278 0.0143815915627996 0.00534816557920633
"torero" 0 0 0 0 0 0.0019612842489262 0.00265572507933979 0.00411361813282873 0.00568938247442623 0 0.00414851690520639 0 0
"tos" 0 0 0 0 0.00395194435662346 0 0.00796717523801936 0 0.00113787649488525 0 0.0124455507156192 0 0
"trabaja" 0 0 0 0 0 0.00392256849785239 0.00132786253966989 0.00617042719924309 0.00568938247442623 0 0 0 0
"traidores" 0.0136761487964989 0 0.00812545705695945 0.00870549316618786 0.00395194435662346 0 0 0.00205680906641436 0 0 0.0124455507156192 0 0
"tratar" 0 0 0 0 0 0.0019612842489262 0.00132786253966989 0.00205680906641436 0.00910301195908196 0 0 0 0
"tregua" 0 0 0 0.0174109863323757 0 0 0.00132786253966989 0.0102840453320718 0.00113787649488525 0 0 0.00479386385426654 0.00534816557920633
"trémulas" 0 0.0155343827671914 0.00812545705695945 0 0.00395194435662346 0 0 0.00205680906641436 0 0.00446448502165275 0 0.0143815915627996 0
"trinca" 0 0 0 0.0174109863323757 0 0.00784513699570479 0.00132786253966989 0.00822723626565746 0 0 0 0 0
"ugena" 0 0 0 0 0.043471387922858 0 0 0 0 0 0 0 0
"unánimes" 0 0 0 0 0 0.00392256849785239 0.00796717523801936 0.00411361813282873 0.00113787649488525 0 0 0 0
"vagamente" 0 0.00517812758906379 0.00406272852847973 0 0.00790388871324692 0 0 0.00205680906641436 0.00113787649488525 0.0089289700433055 0.00414851690520639 0.00958772770853308 0
"vagón" 0 0 0 0 0 0 0.0146064879363688 0 0 0 0 0 0
"valedor" 0 0 0 0 0 0 0 0.0164544725313149 0 0.0133934550649583 0 0 0
"valimiento" 0 0 0 0 0 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00568938247442623 0.00446448502165275 0 0 0
"vaticano" 0 0 0 0 0 0 0.00265572507933979 0 0.00796513546419672 0.00446448502165275 0 0 0.00534816557920633
"vejez" 0 0 0 0 0.00395194435662346 0.0019612842489262 0.00132786253966989 0 0.00113787649488525 0.0089289700433055 0.00829703381041278 0.0143815915627996 0
"vendrá" 0.00455871626549964 0 0.00406272852847973 0 0 0.00392256849785239 0.00265572507933979 0.00411361813282873 0.00341362948465574 0 0 0 0
"ventorrillo" 0 0 0 0 0 0.00588385274677859 0 0 0.00910301195908196 0 0 0 0
"vértigo" 0 0 0.00406272852847973 0.0174109863323757 0 0 0.00132786253966989 0.00205680906641436 0.00113787649488525 0.0089289700433055 0 0.00479386385426654 0.0106963311584127
"vestidas" 0.00455871626549964 0.00517812758906379 0 0 0.00395194435662346 0 0 0 0.00113787649488525 0.00446448502165275 0.00829703381041278 0 0.0213926623168253
"vía" 0 0 0.00406272852847973 0.0174109863323757 0 0 0.00132786253966989 0.00205680906641436 0.00682725896931147 0 0 0 0
"vidriera" 0.0136761487964989 0 0 0 0 0 0.00132786253966989 0.00411361813282873 0.00227575298977049 0 0.00414851690520639 0 0.0106963311584127
"viéndole" 0 0.00517812758906379 0.0121881855854392 0 0.00790388871324692 0 0.00132786253966989 0.00205680906641436 0.00227575298977049 0 0.00414851690520639 0 0
"violetas" 0 0.0414250207125104 0 0 0 0 0 0 0.00113787649488525 0 0 0.00958772770853308 0
"absoluto" 0 0 0 0 0 0.0117677054935572 0.00132786253966989 0 0.00341362948465574 0 0 0 0
"acabado" 0.00455871626549964 0.0103562551781276 0 0 0 0 0.00398358761900968 0.00205680906641436 0.00227575298977049 0 0 0 0.00534816557920633
"achaque" 0 0 0 0 0 0.00588385274677859 0.00663931269834947 0 0.00227575298977049 0 0 0 0
"acuerda" 0.0136761487964989 0 0.00812545705695945 0 0.00395194435662346 0 0.00132786253966989 0 0 0 0.0124455507156192 0 0
"además" 0 0.00517812758906379 0 0 0 0 0.00132786253966989 0 0 0.0089289700433055 0.00829703381041278 0.0143815915627996 0.00534816557920633
"administrador" 0 0 0 0 0 0.0019612842489262 0.00929503777768925 0 0.00227575298977049 0 0 0 0
"afuera" 0.00455871626549964 0 0 0 0.0118558330698704 0 0.00265572507933979 0.00205680906641436 0.00227575298977049 0 0.00414851690520639 0 0
"agüero" 0 0 0 0 0.00395194435662346 0.00392256849785239 0 0.00822723626565746 0.00227575298977049 0.00446448502165275 0 0 0
"alaminos" 0 0 0 0 0.0316155548529877 0 0 0 0.00227575298977049 0 0 0 0
"aldeanas" 0.0136761487964989 0.0207125103562552 0.00406272852847973 0 0 0 0 0 0 0 0.00414851690520639 0 0.00534816557920633
"alejandro" 0.00911743253099927 0 0 0 0 0.0019612842489262 0.00265572507933979 0.00411361813282873 0.00227575298977049 0 0 0.00479386385426654 0
"alemanas" 0 0 0 0.0870549316618787 0 0 0 0 0 0 0 0 0
"alféizar" 0.00455871626549964 0 0 0 0 0 0 0.00205680906641436 0.00341362948465574 0 0.00414851690520639 0.00479386385426654 0.016044496737619
"altezas" 0 0 0 0 0 0.00784513699570479 0 0 0.00682725896931147 0 0 0 0
"alzaban" 0.00455871626549964 0.00517812758906379 0 0 0.0158077774264938 0 0 0.00205680906641436 0 0.00446448502165275 0.00414851690520639 0.00479386385426654 0
"amenazas" 0 0 0 0 0.00395194435662346 0.0019612842489262 0.00265572507933979 0 0.00341362948465574 0 0.0124455507156192 0 0
"angosta" 0.00455871626549964 0 0 0 0 0 0.00265572507933979 0 0.00341362948465574 0 0.0165940676208256 0 0
"angustiada" 0 0 0 0 0.00395194435662346 0 0.00531145015867957 0 0.00113787649488525 0 0.00414851690520639 0.00479386385426654 0.0106963311584127
"angustioso" 0.00911743253099927 0.00517812758906379 0 0.00870549316618786 0 0 0.00132786253966989 0.00411361813282873 0 0 0.00829703381041278 0 0.00534816557920633
"apeó" 0.00911743253099927 0 0.00406272852847973 0 0.00790388871324692 0 0.00398358761900968 0 0.00113787649488525 0 0 0.00479386385426654 0
"apostólica" 0 0 0 0 0 0.00392256849785239 0.00265572507933979 0 0.00682725896931147 0 0 0 0
"apretando" 0 0 0.00406272852847973 0 0 0.00588385274677859 0.00265572507933979 0.00411361813282873 0.00113787649488525 0.00446448502165275 0 0 0
"aprobó" 0.00455871626549964 0 0.0121881855854392 0 0 0 0.00132786253966989 0.00205680906641436 0.00455150597954098 0 0 0 0
"apuro" 0 0 0 0 0.00395194435662346 0.00784513699570479 0.00398358761900968 0.00411361813282873 0 0 0 0 0
"artillería" 0 0 0 0.0609384521633151 0 0.00588385274677859 0 0 0 0 0 0 0
"artilleros" 0 0 0 0.0522329589971272 0 0.00784513699570479 0 0 0 0 0 0 0
"arzón" 0.00455871626549964 0 0 0 0.00790388871324692 0 0.00132786253966989 0.00617042719924309 0 0.0089289700433055 0.00414851690520639 0 0
"atajó" 0.00455871626549964 0 0 0 0 0.00784513699570479 0.00398358761900968 0 0.00227575298977049 0 0 0 0
"autores" 0 0 0 0 0 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00568938247442623 0 0 0 0
"autorizado" 0.00455871626549964 0 0 0 0 0.0019612842489262 0.00132786253966989 0 0.00796513546419672 0 0 0 0
"avenida" 0 0 0 0.00870549316618786 0.00395194435662346 0.0019612842489262 0.00132786253966989 0 0.00227575298977049 0 0 0.0143815915627996 0.00534816557920633
"aventuras" 0 0 0 0 0 0 0.00265572507933979 0 0.00682725896931147 0 0.00829703381041278 0 0
"aventurero" 0 0 0 0 0 0 0.00132786253966989 0.00205680906641436 0.00113787649488525 0.0223224251082638 0 0 0.0106963311584127
"bajaron" 0 0.00517812758906379 0.00406272852847973 0 0.00790388871324692 0 0.00132786253966989 0 0.00113787649488525 0.00446448502165275 0 0.00958772770853308 0.00534816557920633
"bandos" 0.00911743253099927 0 0.00406272852847973 0 0.00790388871324692 0.0019612842489262 0.00265572507933979 0 0.00113787649488525 0.00446448502165275 0 0 0
"barca" 0.00455871626549964 0.00517812758906379 0 0 0 0 0 0.00411361813282873 0.00227575298977049 0.00446448502165275 0.00414851690520639 0.00958772770853308 0
"bata" 0 0 0 0 0 0 0.00663931269834947 0.00411361813282873 0.00341362948465574 0 0 0 0
"bebía" 0 0.00517812758906379 0.00406272852847973 0 0.00395194435662346 0.0019612842489262 0.00132786253966989 0 0.00227575298977049 0.0089289700433055 0 0.00479386385426654 0
"blando" 0 0 0 0.00870549316618786 0.00395194435662346 0 0.00398358761900968 0.00205680906641436 0.00113787649488525 0.0089289700433055 0 0 0.00534816557920633
"bomba" 0 0 0.00406272852847973 0.0174109863323757 0 0.00980642124463098 0 0 0.00227575298977049 0 0 0 0
"botella" 0 0 0 0 0 0.0019612842489262 0.00398358761900968 0.00411361813282873 0.00455150597954098 0 0 0 0
"bravatas" 0 0 0 0 0 0.0019612842489262 0.00265572507933979 0.00617042719924309 0.00455150597954098 0 0 0 0
"brindis" 0 0 0 0 0.00790388871324692 0.00980642124463098 0 0.00205680906641436 0.00227575298977049 0 0 0 0
"bromas" 0 0 0 0 0 0.00392256849785239 0.00663931269834947 0 0.00341362948465574 0 0 0 0
"cabal" 0 0 0 0 0.00395194435662346 0 0.00132786253966989 0.00617042719924309 0.00341362948465574 0.00446448502165275 0 0 0.00534816557920633
"cadera" 0 0 0 0 0.00395194435662346 0.00392256849785239 0.00132786253966989 0.00411361813282873 0.00455150597954098 0 0 0 0
"caídas" 0 0 0 0 0 0 0.00132786253966989 0.00205680906641436 0.00113787649488525 0.00446448502165275 0 0.00479386385426654 0.0267408278960317
"calabozo" 0 0 0 0 0 0 0 0.0185112815977293 0.00113787649488525 0 0 0 0
"cales" 0 0 0 0 0 0 0.00265572507933979 0 0.00910301195908196 0 0 0 0
"callaba" 0.00455871626549964 0.0155343827671914 0 0 0 0.0019612842489262 0.00265572507933979 0 0 0 0.00414851690520639 0.00479386385426654 0.00534816557920633
"calumnias" 0 0 0 0 0 0 0.00929503777768925 0.00205680906641436 0.00227575298977049 0 0 0 0
"calvo" 0 0 0.00406272852847973 0 0 0.00392256849785239 0 0.00411361813282873 0.00568938247442623 0 0 0 0
"cámaras" 0 0 0 0 0 0.00588385274677859 0.00531145015867957 0 0.00341362948465574 0 0 0 0
"cambiaron" 0.00455871626549964 0 0 0 0.00395194435662346 0 0.00531145015867957 0.00205680906641436 0.00113787649488525 0 0.00414851690520639 0 0.00534816557920633
"can" 0.00911743253099927 0.0103562551781276 0 0.0261164794985636 0.00395194435662346 0 0 0.00205680906641436 0.00113787649488525 0 0 0 0
"canalla" 0 0 0 0 0 0.00392256849785239 0.00265572507933979 0.00822723626565746 0.00113787649488525 0.00446448502165275 0 0 0
"candor" 0 0.0103562551781276 0 0 0.0118558330698704 0.0019612842489262 0.00132786253966989 0 0 0 0.00829703381041278 0.00479386385426654 0
"cantó" 0.00455871626549964 0.00517812758906379 0.00406272852847973 0.0174109863323757 0.00395194435662346 0.0019612842489262 0.00265572507933979 0 0 0.00446448502165275 0 0 0
"cantos" 0 0.0155343827671914 0.00812545705695945 0 0.00790388871324692 0.0019612842489262 0 0.00205680906641436 0 0 0 0 0.00534816557920633
"capas" 0 0.00517812758906379 0 0 0.00395194435662346 0 0.00265572507933979 0 0.00227575298977049 0.00446448502165275 0.00829703381041278 0.00479386385426654 0
"capital" 0 0 0 0 0 0.00392256849785239 0 0.00822723626565746 0.00455150597954098 0 0 0 0
"cariño" 0 0 0.00406272852847973 0 0 0 0.00398358761900968 0.00205680906641436 0 0 0.00414851690520639 0.0191754554170662 0
"carmelo" 0.00455871626549964 0 0.0243763711708784 0 0 0 0.00265572507933979 0 0 0 0.00414851690520639 0 0
"carreras" 0 0 0 0 0 0.0019612842489262 0.00398358761900968 0.00411361813282873 0.00113787649488525 0 0 0.0143815915627996 0
"casariche" 0 0 0 0 0 0 0.00132786253966989 0 0.0102408884539672 0 0 0 0
"cascabeles" 0 0 0.00406272852847973 0 0 0 0.00265572507933979 0.00205680906641436 0.00227575298977049 0 0.00829703381041278 0.00479386385426654 0.00534816557920633
"castigar" 0.00455871626549964 0.00517812758906379 0.0121881855854392 0.00870549316618786 0.00395194435662346 0 0 0 0.00113787649488525 0 0.00829703381041278 0 0
"castilla" 0.00911743253099927 0 0.00406272852847973 0 0.00395194435662346 0 0.00398358761900968 0 0.00227575298977049 0 0 0.00479386385426654 0
"castillejos" 0 0 0 0 0 0.0117677054935572 0.00132786253966989 0 0.00341362948465574 0 0 0 0
"cativo" 0 0.0466031483015742 0 0 0 0 0 0 0 0 0 0 0.00534816557920633
"caudillo" 0 0 0.00812545705695945 0 0.00395194435662346 0.00588385274677859 0 0 0.00455150597954098 0 0 0 0
"cavilaciones" 0 0 0 0 0 0 0.00398358761900968 0.00205680906641436 0.00341362948465574 0 0.00414851690520639 0.00479386385426654 0.00534816557920633
"ceja" 0 0 0 0 0.00395194435662346 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00455150597954098 0 0 0 0
"celestial" 0 0.00517812758906379 0 0 0 0 0.00663931269834947 0 0.00455150597954098 0 0 0 0
"celestiales" 0 0.0103562551781276 0 0 0 0 0.00398358761900968 0 0.00455150597954098 0 0 0 0.00534816557920633
"cerré" 0 0 0 0 0 0 0 0 0 0.0223224251082638 0.00829703381041278 0.0143815915627996 0
"cerro" 0 0 0.00406272852847973 0 0 0 0.00663931269834947 0 0.00341362948465574 0 0.00414851690520639 0 0
"cheste" 0 0 0 0 0 0.0019612842489262 0.00132786253966989 0 0.00910301195908196 0 0 0 0
"chino" 0 0 0 0 0 0 0 0.0185112815977293 0 0.00446448502165275 0 0 0
"chuela" 0 0 0 0 0 0 0 0.0205680906641436 0 0 0 0 0
"cinto" 0.00455871626549964 0 0 0 0 0 0.00132786253966989 0.0143976634649006 0.00113787649488525 0 0 0 0
"clamó" 0 0.0155343827671914 0 0 0 0.0019612842489262 0 0.00205680906641436 0.00113787649488525 0 0.00829703381041278 0 0.0106963311584127
"clamor" 0.0182348650619985 0 0.00406272852847973 0.00870549316618786 0 0 0.00265572507933979 0 0.00227575298977049 0 0 0 0
"claramente" 0 0.0103562551781276 0.00406272852847973 0 0 0.0019612842489262 0.00132786253966989 0 0.00227575298977049 0.00446448502165275 0.00414851690520639 0 0.00534816557920633
"cobarde" 0 0 0 0 0.00395194435662346 0.0019612842489262 0.00265572507933979 0.00205680906641436 0.00227575298977049 0 0.0124455507156192 0 0
"cobrar" 0 0.00517812758906379 0 0 0.0118558330698704 0 0.00132786253966989 0 0.00227575298977049 0.0089289700433055 0.00414851690520639 0 0
"codo" 0 0.00517812758906379 0 0 0.00395194435662346 0.00588385274677859 0.00265572507933979 0 0.00227575298977049 0 0 0.00479386385426654 0
"cogí" 0 0 0 0 0 0 0 0 0 0 0.0124455507156192 0.0191754554170662 0.016044496737619
"coime" 0 0 0 0 0 0.00588385274677859 0.00132786253966989 0.00822723626565746 0.00227575298977049 0 0 0 0
"colgado" 0.00455871626549964 0.00517812758906379 0.00406272852847973 0 0.00395194435662346 0 0.00265572507933979 0.00205680906641436 0.00341362948465574 0 0 0 0
"colorado" 0 0 0.00406272852847973 0 0 0.0019612842489262 0.00265572507933979 0.00205680906641436 0.00568938247442623 0 0 0 0
"comentario" 0 0 0.00406272852847973 0 0.00395194435662346 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00227575298977049 0 0 0 0.00534816557920633
"compra" 0 0 0 0 0 0.0019612842489262 0 0.00617042719924309 0.00682725896931147 0 0 0 0
"comprendía" 0.00455871626549964 0 0.00406272852847973 0 0.00790388871324692 0.0019612842489262 0 0 0.00113787649488525 0 0 0 0.0213926623168253
"comprometido" 0 0 0 0 0 0.00588385274677859 0.00398358761900968 0 0.00455150597954098 0 0 0 0
"conducía" 0 0.00517812758906379 0 0 0.00395194435662346 0.0019612842489262 0.00398358761900968 0.00205680906641436 0.00113787649488525 0.00446448502165275 0 0 0.00534816557920633
"confirmado" 0 0 0.00812545705695945 0 0 0.0019612842489262 0 0.00205680906641436 0.00682725896931147 0 0 0 0
"consecuencias" 0.00455871626549964 0 0 0 0 0 0.00398358761900968 0.00205680906641436 0.00568938247442623 0 0 0 0
"consejeros" 0 0 0 0 0 0.0019612842489262 0.00398358761900968 0 0.00568938247442623 0 0 0 0.00534816557920633
"conserva" 0.00911743253099927 0 0.00406272852847973 0 0 0 0.00132786253966989 0.00205680906641436 0.00341362948465574 0 0.00414851690520639 0 0.00534816557920633
"conspiran" 0 0 0.00406272852847973 0 0 0.0019612842489262 0.00531145015867957 0 0.00455150597954098 0 0 0 0
"contemplaba" 0 0.00517812758906379 0.00812545705695945 0 0.00395194435662346 0.00392256849785239 0 0.00205680906641436 0 0 0.00414851690520639 0 0.0106963311584127
"continuaba" 0.00455871626549964 0 0 0 0.00790388871324692 0 0.00132786253966989 0 0.00113787649488525 0.0089289700433055 0.00414851690520639 0.00479386385426654 0.00534816557920633
"copo" 0 0.0207125103562552 0 0 0.00790388871324692 0 0.00132786253966989 0.00205680906641436 0 0.0089289700433055 0 0 0
"cortando" 0 0 0 0 0 0.0019612842489262 0.00265572507933979 0.00205680906641436 0.00682725896931147 0 0 0 0
"corto" 0.00455871626549964 0 0.00406272852847973 0 0 0.0019612842489262 0.00796717523801936 0 0.00113787649488525 0 0 0 0
"cresta" 0 0 0 0.0174109863323757 0 0.0019612842489262 0.00531145015867957 0.00205680906641436 0.00227575298977049 0 0 0 0
"crueldad" 0.00455871626549964 0.00517812758906379 0.00812545705695945 0 0 0 0.00132786253966989 0.00411361813282873 0 0.0089289700433055 0 0 0.00534816557920633
"cruzaban" 0.00455871626549964 0.00517812758906379 0.00406272852847973 0 0 0.0019612842489262 0 0 0.00113787649488525 0.00446448502165275 0.00829703381041278 0.00958772770853308 0
"cuánta" 0 0 0 0 0 0.0019612842489262 0 0 0.00113787649488525 0.00446448502165275 0.0207425845260319 0 0.0106963311584127
"cuente" 0 0 0.00406272852847973 0 0 0.0019612842489262 0.00265572507933979 0.00205680906641436 0.00113787649488525 0 0.0124455507156192 0 0.00534816557920633
"cuerpos" 0 0.0103562551781276 0.00812545705695945 0.0261164794985636 0 0 0.00132786253966989 0.00205680906641436 0 0 0 0 0.00534816557920633
"curiosidad" 0 0 0.00406272852847973 0 0 0.0019612842489262 0.00265572507933979 0 0 0.0089289700433055 0.00829703381041278 0.00479386385426654 0.00534816557920633
"deberes" 0 0 0 0 0 0.0019612842489262 0.00398358761900968 0.00411361813282873 0.00341362948465574 0 0.00414851690520639 0 0
"deferente" 0 0 0 0 0 0.00392256849785239 0.00531145015867957 0.00411361813282873 0.00227575298977049 0 0 0 0
"dejarle" 0 0 0.00812545705695945 0 0 0.00588385274677859 0.00132786253966989 0.00205680906641436 0.00227575298977049 0 0 0.00479386385426654 0
"desaparecer" 0 0.00517812758906379 0.00812545705695945 0 0.00790388871324692 0 0 0 0 0.017857940086611 0 0 0.00534816557920633
"desaparecía" 0.00911743253099927 0 0.00406272852847973 0 0 0 0.00531145015867957 0 0 0 0 0 0.016044496737619
"descalza" 0 0.00517812758906379 0 0 0 0.00784513699570479 0.00132786253966989 0.00822723626565746 0 0 0 0 0
"descampado" 0 0.0414250207125104 0 0.00870549316618786 0 0 0.00132786253966989 0 0 0 0 0 0
"deshecho" 0 0 0 0 0 0.00392256849785239 0 0.00205680906641436 0.00227575298977049 0.0089289700433055 0.00414851690520639 0.00479386385426654 0.00534816557920633
"diese" 0.00455871626549964 0.00517812758906379 0 0 0.00395194435662346 0 0.00531145015867957 0 0.00113787649488525 0 0.00414851690520639 0 0.00534816557920633
